TestId,TestDate,EventType,CalvingDate,BirthDate,Parity,DaysInMilk,DailyMilkingYield
2160,2018-07-31,MilkRecording,2018-06-07,2014-04-09,3,54,48.7
2160,2018-08-28,MilkRecording,2018-06-07,2014-04-09,3,82,39.8
2160,2018-09-25,MilkRecording,2018-06-07,2014-04-09,3,110,36.4
2160,2018-10-23,MilkRecording,2018-06-07,2014-04-09,3,138,38.5
2160,2018-11-20,MilkRecording,2018-06-07,2014-04-09,3,166,35.5
2160,2018-12-18,MilkRecording,2018-06-07,2014-04-09,3,194,35.3
2160,2019-01-15,MilkRecording,2018-06-07,2014-04-09,3,222,33.9
2160,2019-02-12,MilkRecording,2018-06-07,2014-04-09,3,250,32.5
2160,2019-03-12,MilkRecording,2018-06-07,2014-04-09,3,278,32.5
2168,2018-06-05,MilkRecording,2018-05-20,2014-04-25,3,16,39.9
2168,2018-07-03,MilkRecording,2018-05-20,2014-04-25,3,44,46
2168,2018-07-31,MilkRecording,2018-05-20,2014-04-25,3,72,36.7
2168,2018-08-28,MilkRecording,2018-05-20,2014-04-25,3,100,39
2168,2018-09-25,MilkRecording,2018-05-20,2014-04-25,3,128,36.4
2168,2018-10-23,MilkRecording,2018-05-20,2014-04-25,3,156,38.3
2168,2018-11-20,MilkRecording,2018-05-20,2014-04-25,3,184,32.5
2168,2018-12-18,MilkRecording,2018-05-20,2014-04-25,3,212,33.6
2168,2019-01-15,MilkRecording,2018-05-20,2014-04-25,3,240,31.1
2168,2019-02-12,MilkRecording,2018-05-20,2014-04-25,3,268,25.4
2168,2019-03-12,MilkRecording,2018-05-20,2014-04-25,3,296,21.4
2172,2018-06-05,MilkRecording,2018-06-01,2014-05-07,3,4,28.6
2172,2018-07-03,MilkRecording,2018-06-01,2014-05-07,3,32,62.1
2172,2018-07-31,MilkRecording,2018-06-01,2014-05-07,3,60,58.6
2172,2018-08-28,MilkRecording,2018-06-01,2014-05-07,3,88,54
2172,2018-09-25,MilkRecording,2018-06-01,2014-05-07,3,116,52.3
2172,2018-10-23,MilkRecording,2018-06-01,2014-05-07,3,144,50.8
2172,2018-11-20,MilkRecording,2018-06-01,2014-05-07,3,172,46.4
2172,2018-12-18,MilkRecording,2018-06-01,2014-05-07,3,200,47
2172,2019-01-15,MilkRecording,2018-06-01,2014-05-07,3,228,46.7
2172,2019-02-12,MilkRecording,2018-06-01,2014-05-07,3,256,44.4
2172,2019-03-12,MilkRecording,2018-06-01,2014-05-07,3,284,41.5
2173,2019-06-18,MilkRecording,2019-06-16,2014-05-07,4,2,0
2173,2019-07-16,MilkRecording,2019-06-16,2014-05-07,4,30,46
2173,2019-08-13,MilkRecording,2019-06-16,2014-05-07,4,58,47.4
2173,2019-09-10,MilkRecording,2019-06-16,2014-05-07,4,86,14.2
2173,2019-10-08,MilkRecording,2019-06-16,2014-05-07,4,114,32.4
2173,2019-11-05,MilkRecording,2019-06-16,2014-05-07,4,142,31.3
2173,2019-12-03,MilkRecording,2019-06-16,2014-05-07,4,170,29.7
2173,2019-12-31,MilkRecording,2019-06-16,2014-05-07,4,198,26.2
2173,2020-01-28,MilkRecording,2019-06-16,2014-05-07,4,226,25.9
2173,2020-02-26,MilkRecording,2019-06-16,2014-05-07,4,255,26.8
2173,2020-03-31,MilkRecording,2019-06-16,2014-05-07,4,289,26.8
2174,2020-10-14,MilkRecording,2020-09-20,2014-05-07,5,24,50.2
2174,2020-11-10,MilkRecording,2020-09-20,2014-05-07,5,51,45.4
2174,2020-12-08,MilkRecording,2020-09-20,2014-05-07,5,79,37.9
2174,2021-01-05,MilkRecording,2020-09-20,2014-05-07,5,107,47.3
2174,2021-02-02,MilkRecording,2020-09-20,2014-05-07,5,135,44.1
2174,2021-03-02,MilkRecording,2020-09-20,2014-05-07,5,163,43.2
2174,2021-03-30,MilkRecording,2020-09-20,2014-05-07,5,191,37.2
2174,2021-04-27,MilkRecording,2020-09-20,2014-05-07,5,219,18.7
2174,2021-05-25,MilkRecording,2020-09-20,2014-05-07,5,247,30.5
2174,2021-06-22,MilkRecording,2020-09-20,2014-05-07,5,275,31.9
2174,2021-07-20,MilkRecording,2020-09-20,2014-05-07,5,303,34.6
2183,2018-06-05,MilkRecording,2018-05-22,2014-08-28,3,14,37.5
2183,2018-07-03,MilkRecording,2018-05-22,2014-08-28,3,42,46.7
2183,2018-07-31,MilkRecording,2018-05-22,2014-08-28,3,70,49
2183,2018-08-28,MilkRecording,2018-05-22,2014-08-28,3,98,45.4
2183,2018-09-25,MilkRecording,2018-05-22,2014-08-28,3,126,41.1
2183,2018-10-23,MilkRecording,2018-05-22,2014-08-28,3,154,37.8
2183,2018-11-20,MilkRecording,2018-05-22,2014-08-28,3,182,38
2183,2018-12-18,MilkRecording,2018-05-22,2014-08-28,3,210,37.7
2183,2019-01-15,MilkRecording,2018-05-22,2014-08-28,3,238,35.4
2183,2019-02-12,MilkRecording,2018-05-22,2014-08-28,3,266,32.3
2183,2019-03-12,MilkRecording,2018-05-22,2014-08-28,3,294,30.5
2184,2019-07-16,MilkRecording,2019-07-04,2014-08-28,4,12,40
2184,2019-08-13,MilkRecording,2019-07-04,2014-08-28,4,40,48.2
2184,2019-09-10,MilkRecording,2019-07-04,2014-08-28,4,68,49.9
2184,2019-10-08,MilkRecording,2019-07-04,2014-08-28,4,96,51.7
2184,2019-11-05,MilkRecording,2019-07-04,2014-08-28,4,124,45.5
2184,2019-12-03,MilkRecording,2019-07-04,2014-08-28,4,152,45.6
2184,2019-12-31,MilkRecording,2019-07-04,2014-08-28,4,180,38
2184,2020-01-28,MilkRecording,2019-07-04,2014-08-28,4,208,38.1
2184,2020-02-26,MilkRecording,2019-07-04,2014-08-28,4,237,37.6
2184,2020-03-31,MilkRecording,2019-07-04,2014-08-28,4,271,35.5
2184,2020-04-28,MilkRecording,2019-07-04,2014-08-28,4,299,25.5
2185,2020-09-15,MilkRecording,2020-08-25,2014-08-28,5,21,49.6
2185,2020-10-14,MilkRecording,2020-08-25,2014-08-28,5,50,49.1
2185,2020-11-10,MilkRecording,2020-08-25,2014-08-28,5,77,42.7
2185,2020-12-08,MilkRecording,2020-08-25,2014-08-28,5,105,50.5
2185,2021-01-05,MilkRecording,2020-08-25,2014-08-28,5,133,44.8
2185,2021-02-02,MilkRecording,2020-08-25,2014-08-28,5,161,31.5
2185,2021-03-02,MilkRecording,2020-08-25,2014-08-28,5,189,37
2185,2021-03-30,MilkRecording,2020-08-25,2014-08-28,5,217,26.5
2185,2021-04-27,MilkRecording,2020-08-25,2014-08-28,5,245,29.6
2185,2021-05-25,MilkRecording,2020-08-25,2014-08-28,5,273,30
2185,2021-06-22,MilkRecording,2020-08-25,2014-08-28,5,301,27.6
2189,2019-09-10,MilkRecording,2019-08-26,2014-09-09,3,15,50.9
2189,2019-10-08,MilkRecording,2019-08-26,2014-09-09,3,43,48.4
2189,2019-11-05,MilkRecording,2019-08-26,2014-09-09,3,71,41.9
2189,2019-12-03,MilkRecording,2019-08-26,2014-09-09,3,99,41.7
2189,2019-12-31,MilkRecording,2019-08-26,2014-09-09,3,127,41.8
2189,2020-01-28,MilkRecording,2019-08-26,2014-09-09,3,155,39.9
2189,2020-02-26,MilkRecording,2019-08-26,2014-09-09,3,184,35.7
2189,2020-03-31,MilkRecording,2019-08-26,2014-09-09,3,218,35.2
2189,2020-04-28,MilkRecording,2019-08-26,2014-09-09,3,246,35.6
2189,2020-05-26,MilkRecording,2019-08-26,2014-09-09,3,274,37.2
2189,2020-06-23,MilkRecording,2019-08-26,2014-09-09,3,302,34.1
2190,2020-11-10,MilkRecording,2020-11-01,2014-09-09,4,9,42.4
2190,2020-12-08,MilkRecording,2020-11-01,2014-09-09,4,37,50.5
2190,2021-01-05,MilkRecording,2020-11-01,2014-09-09,4,65,41.3
2190,2021-02-02,MilkRecording,2020-11-01,2014-09-09,4,93,43.7
2190,2021-03-02,MilkRecording,2020-11-01,2014-09-09,4,121,40.3
2190,2021-03-30,MilkRecording,2020-11-01,2014-09-09,4,149,40.6
2190,2021-04-27,MilkRecording,2020-11-01,2014-09-09,4,177,26.5
2190,2021-05-25,MilkRecording,2020-11-01,2014-09-09,4,205,24.7
2190,2021-06-22,MilkRecording,2020-11-01,2014-09-09,4,233,26.8
2190,2021-07-20,MilkRecording,2020-11-01,2014-09-09,4,261,27.2
2190,2021-08-25,MilkRecording,2020-11-01,2014-09-09,4,297,25.3
2195,2018-08-28,MilkRecording,2018-08-02,2014-09-28,3,26,48
2195,2018-09-25,MilkRecording,2018-08-02,2014-09-28,3,54,52.8
2195,2018-10-23,MilkRecording,2018-08-02,2014-09-28,3,82,50.4
2195,2018-11-20,MilkRecording,2018-08-02,2014-09-28,3,110,37.6
2195,2018-12-18,MilkRecording,2018-08-02,2014-09-28,3,138,33.9
2195,2019-01-15,MilkRecording,2018-08-02,2014-09-28,3,166,31.5
2195,2019-02-12,MilkRecording,2018-08-02,2014-09-28,3,194,33.7
2195,2019-03-12,MilkRecording,2018-08-02,2014-09-28,3,222,32.8
2195,2019-04-09,MilkRecording,2018-08-02,2014-09-28,3,250,32.2
2195,2019-05-21,MilkRecording,2018-08-02,2014-09-28,3,292,27.8
2198,2018-08-28,MilkRecording,2018-08-18,2014-09-28,3,10,40
2198,2018-09-25,MilkRecording,2018-08-18,2014-09-28,3,38,51
2198,2018-10-23,MilkRecording,2018-08-18,2014-09-28,3,66,29.1
2198,2018-11-20,MilkRecording,2018-08-18,2014-09-28,3,94,25.5
2198,2018-12-18,MilkRecording,2018-08-18,2014-09-28,3,122,26.3
2198,2019-01-15,MilkRecording,2018-08-18,2014-09-28,3,150,24.7
2198,2019-02-12,MilkRecording,2018-08-18,2014-09-28,3,178,23.1
2198,2019-03-12,MilkRecording,2018-08-18,2014-09-28,3,206,24.5
2198,2019-04-09,MilkRecording,2018-08-18,2014-09-28,3,234,24.6
2198,2019-05-21,MilkRecording,2018-08-18,2014-09-28,3,276,25.3
2198,2019-06-18,MilkRecording,2018-08-18,2014-09-28,3,304,25.6
2199,2019-11-05,MilkRecording,2019-10-24,2014-09-28,4,12,0
2199,2019-12-03,MilkRecording,2019-10-24,2014-09-28,4,40,40.4
2199,2019-12-31,MilkRecording,2019-10-24,2014-09-28,4,68,39.6
2199,2020-01-28,MilkRecording,2019-10-24,2014-09-28,4,96,33.3
2199,2020-02-26,MilkRecording,2019-10-24,2014-09-28,4,125,30.1
2199,2020-03-31,MilkRecording,2019-10-24,2014-09-28,4,159,31.8
2199,2020-04-28,MilkRecording,2019-10-24,2014-09-28,4,187,28
2199,2020-05-26,MilkRecording,2019-10-24,2014-09-28,4,215,31.3
2199,2020-06-23,MilkRecording,2019-10-24,2014-09-28,4,243,23.8
2199,2020-07-21,MilkRecording,2019-10-24,2014-09-28,4,271,21.9
2199,2020-08-18,MilkRecording,2019-10-24,2014-09-28,4,299,18.7
2204,2021-03-02,MilkRecording,2021-02-06,2014-10-03,5,24,57
2204,2021-03-30,MilkRecording,2021-02-06,2014-10-03,5,52,55.2
2204,2021-04-27,MilkRecording,2021-02-06,2014-10-03,5,80,55.2
2204,2021-05-25,MilkRecording,2021-02-06,2014-10-03,5,108,49.7
2204,2021-06-22,MilkRecording,2021-02-06,2014-10-03,5,136,44
2204,2021-07-20,MilkRecording,2021-02-06,2014-10-03,5,164,42
2204,2021-08-25,MilkRecording,2021-02-06,2014-10-03,5,200,30.8
2204,2021-09-22,MilkRecording,2021-02-06,2014-10-03,5,228,28
2204,2021-10-19,MilkRecording,2021-02-06,2014-10-03,5,255,27.5
2204,2021-11-16,MilkRecording,2021-02-06,2014-10-03,5,283,25.1
2205,2022-07-19,MilkRecording,2022-07-03,2014-10-03,6,16,43.8
2205,2022-07-28,MilkRecording,2022-07-03,2014-10-03,6,25,50.8
2205,2022-08-23,MilkRecording,2022-07-03,2014-10-03,6,51,59.7
2205,2022-09-20,MilkRecording,2022-07-03,2014-10-03,6,79,55.3
2205,2022-10-18,MilkRecording,2022-07-03,2014-10-03,6,107,50.7
2205,2022-10-23,MilkRecording,2022-07-03,2014-10-03,6,112,49.7
2205,2022-11-21,MilkRecording,2022-07-03,2014-10-03,6,141,49
2205,2022-12-18,MilkRecording,2022-07-03,2014-10-03,6,168,45.9
2205,2023-01-15,MilkRecording,2022-07-03,2014-10-03,6,196,41
2205,2023-02-13,MilkRecording,2022-07-03,2014-10-03,6,225,40.4
2205,2023-03-12,MilkRecording,2022-07-03,2014-10-03,6,252,36.1
2205,2023-04-11,MilkRecording,2022-07-03,2014-10-03,6,282,33.5
2212,2018-07-31,MilkRecording,2018-07-26,2015-01-08,2,5,31.9
2212,2018-08-28,MilkRecording,2018-07-26,2015-01-08,2,33,46.9
2212,2018-09-25,MilkRecording,2018-07-26,2015-01-08,2,61,48.5
2212,2018-10-23,MilkRecording,2018-07-26,2015-01-08,2,89,43.6
2212,2018-11-20,MilkRecording,2018-07-26,2015-01-08,2,117,39.7
2212,2018-12-18,MilkRecording,2018-07-26,2015-01-08,2,145,38
2212,2019-01-15,MilkRecording,2018-07-26,2015-01-08,2,173,34.8
2212,2019-02-12,MilkRecording,2018-07-26,2015-01-08,2,201,38.4
2212,2019-03-12,MilkRecording,2018-07-26,2015-01-08,2,229,39.9
2212,2019-04-09,MilkRecording,2018-07-26,2015-01-08,2,257,36.8
2212,2019-05-21,MilkRecording,2018-07-26,2015-01-08,2,299,26.9
2218,2018-06-05,MilkRecording,2018-05-22,2015-01-29,2,14,48.8
2218,2018-07-03,MilkRecording,2018-05-22,2015-01-29,2,42,53.2
2218,2018-07-31,MilkRecording,2018-05-22,2015-01-29,2,70,46.2
2218,2018-08-28,MilkRecording,2018-05-22,2015-01-29,2,98,47.1
2218,2018-09-25,MilkRecording,2018-05-22,2015-01-29,2,126,45.7
2218,2018-10-23,MilkRecording,2018-05-22,2015-01-29,2,154,41.7
2218,2018-11-20,MilkRecording,2018-05-22,2015-01-29,2,182,40.5
2218,2018-12-18,MilkRecording,2018-05-22,2015-01-29,2,210,37.1
2218,2019-01-15,MilkRecording,2018-05-22,2015-01-29,2,238,38.8
2218,2019-02-12,MilkRecording,2018-05-22,2015-01-29,2,266,36
2218,2019-03-12,MilkRecording,2018-05-22,2015-01-29,2,294,30.3
2220,2020-05-26,MilkRecording,2020-05-18,2015-01-29,4,8,45.7
2220,2020-06-23,MilkRecording,2020-05-18,2015-01-29,4,36,53.7
2220,2020-07-21,MilkRecording,2020-05-18,2015-01-29,4,64,52.6
2220,2020-08-18,MilkRecording,2020-05-18,2015-01-29,4,92,47.3
2220,2020-09-15,MilkRecording,2020-05-18,2015-01-29,4,120,45.4
2220,2020-10-14,MilkRecording,2020-05-18,2015-01-29,4,149,36.7
2220,2020-11-10,MilkRecording,2020-05-18,2015-01-29,4,176,35.9
2220,2020-12-08,MilkRecording,2020-05-18,2015-01-29,4,204,32.2
2220,2021-01-05,MilkRecording,2020-05-18,2015-01-29,4,232,30.8
2220,2021-02-02,MilkRecording,2020-05-18,2015-01-29,4,260,28.1
2220,2021-03-02,MilkRecording,2020-05-18,2015-01-29,4,288,27.2
2226,2019-03-12,MilkRecording,2019-02-15,2015-02-14,3,25,27.7
2226,2019-04-09,MilkRecording,2019-02-15,2015-02-14,3,53,30.3
2226,2019-05-21,MilkRecording,2019-02-15,2015-02-14,3,95,32
2226,2019-06-18,MilkRecording,2019-02-15,2015-02-14,3,123,32.8
2226,2019-07-16,MilkRecording,2019-02-15,2015-02-14,3,151,36
2226,2019-08-13,MilkRecording,2019-02-15,2015-02-14,3,179,30.6
2226,2019-09-10,MilkRecording,2019-02-15,2015-02-14,3,207,29.6
2226,2019-10-08,MilkRecording,2019-02-15,2015-02-14,3,235,26.9
2226,2019-11-05,MilkRecording,2019-02-15,2015-02-14,3,263,26.9
2226,2019-12-03,MilkRecording,2019-02-15,2015-02-14,3,291,22.7
2227,2020-05-26,MilkRecording,2020-05-08,2015-02-14,4,18,47.7
2227,2020-06-23,MilkRecording,2020-05-08,2015-02-14,4,46,55.5
2227,2020-07-21,MilkRecording,2020-05-08,2015-02-14,4,74,46.1
2227,2020-08-18,MilkRecording,2020-05-08,2015-02-14,4,102,48.8
2227,2020-09-15,MilkRecording,2020-05-08,2015-02-14,4,130,49.1
2227,2020-10-14,MilkRecording,2020-05-08,2015-02-14,4,159,44.1
2227,2020-11-10,MilkRecording,2020-05-08,2015-02-14,4,186,39.5
2227,2020-12-08,MilkRecording,2020-05-08,2015-02-14,4,214,34.1
2227,2021-01-05,MilkRecording,2020-05-08,2015-02-14,4,242,36.2
2227,2021-02-02,MilkRecording,2020-05-08,2015-02-14,4,270,34.8
2227,2021-03-02,MilkRecording,2020-05-08,2015-02-14,4,298,33
2228,2021-06-22,MilkRecording,2021-06-13,2015-02-14,5,9,38.1
2228,2021-07-20,MilkRecording,2021-06-13,2015-02-14,5,37,55.5
2228,2021-08-25,MilkRecording,2021-06-13,2015-02-14,5,73,44.2
2228,2021-09-22,MilkRecording,2021-06-13,2015-02-14,5,101,41.3
2228,2021-10-19,MilkRecording,2021-06-13,2015-02-14,5,128,32.4
2228,2021-11-16,MilkRecording,2021-06-13,2015-02-14,5,156,36.5
2228,2021-12-14,MilkRecording,2021-06-13,2015-02-14,5,184,35.3
2228,2022-01-11,MilkRecording,2021-06-13,2015-02-14,5,212,32.9
2228,2022-02-08,MilkRecording,2021-06-13,2015-02-14,5,240,35
2228,2022-03-08,MilkRecording,2021-06-13,2015-02-14,5,268,31.7
2228,2022-04-05,MilkRecording,2021-06-13,2015-02-14,5,296,33.1
2232,2019-05-21,MilkRecording,2019-04-29,2015-02-14,3,22,52.4
2232,2019-06-18,MilkRecording,2019-04-29,2015-02-14,3,50,56.2
2232,2019-07-16,MilkRecording,2019-04-29,2015-02-14,3,78,43.3
2232,2019-08-13,MilkRecording,2019-04-29,2015-02-14,3,106,45.4
2232,2019-09-10,MilkRecording,2019-04-29,2015-02-14,3,134,45.5
2232,2019-10-08,MilkRecording,2019-04-29,2015-02-14,3,162,39.3
2232,2019-11-05,MilkRecording,2019-04-29,2015-02-14,3,190,29.6
2232,2019-12-03,MilkRecording,2019-04-29,2015-02-14,3,218,28.6
2232,2019-12-31,MilkRecording,2019-04-29,2015-02-14,3,246,29
2232,2020-01-28,MilkRecording,2019-04-29,2015-02-14,3,274,22.3
2232,2020-02-26,MilkRecording,2019-04-29,2015-02-14,3,303,30.3
2235,2018-07-31,MilkRecording,2018-07-25,2015-02-15,2,6,36.5
2235,2018-08-28,MilkRecording,2018-07-25,2015-02-15,2,34,48.2
2235,2018-09-25,MilkRecording,2018-07-25,2015-02-15,2,62,43.1
2235,2018-10-23,MilkRecording,2018-07-25,2015-02-15,2,90,46.9
2235,2018-11-20,MilkRecording,2018-07-25,2015-02-15,2,118,42.7
2235,2018-12-18,MilkRecording,2018-07-25,2015-02-15,2,146,44.6
2235,2019-01-15,MilkRecording,2018-07-25,2015-02-15,2,174,43.1
2235,2019-02-12,MilkRecording,2018-07-25,2015-02-15,2,202,43
2235,2019-03-12,MilkRecording,2018-07-25,2015-02-15,2,230,37.1
2235,2019-04-09,MilkRecording,2018-07-25,2015-02-15,2,258,35
2235,2019-05-21,MilkRecording,2018-07-25,2015-02-15,2,300,25.6
2236,2019-06-18,MilkRecording,2019-06-16,2015-02-15,3,2,0
2236,2019-07-16,MilkRecording,2019-06-16,2015-02-15,3,30,38.7
2236,2019-08-13,MilkRecording,2019-06-16,2015-02-15,3,58,43.6
2236,2019-09-10,MilkRecording,2019-06-16,2015-02-15,3,86,38.5
2236,2019-10-08,MilkRecording,2019-06-16,2015-02-15,3,114,39.8
2236,2019-11-05,MilkRecording,2019-06-16,2015-02-15,3,142,31.9
2236,2019-12-03,MilkRecording,2019-06-16,2015-02-15,3,170,22.8
2236,2019-12-31,MilkRecording,2019-06-16,2015-02-15,3,198,25.9
2236,2020-01-28,MilkRecording,2019-06-16,2015-02-15,3,226,20.9
2236,2020-02-26,MilkRecording,2019-06-16,2015-02-15,3,255,26
2236,2020-03-31,MilkRecording,2019-06-16,2015-02-15,3,289,29.1
2239,2018-06-05,MilkRecording,2018-06-01,2015-03-12,2,4,28.6
2239,2018-07-03,MilkRecording,2018-06-01,2015-03-12,2,32,48.9
2239,2018-07-31,MilkRecording,2018-06-01,2015-03-12,2,60,42.5
2239,2018-08-28,MilkRecording,2018-06-01,2015-03-12,2,88,40
2239,2018-09-25,MilkRecording,2018-06-01,2015-03-12,2,116,37.2
2239,2018-10-23,MilkRecording,2018-06-01,2015-03-12,2,144,35.4
2239,2018-11-20,MilkRecording,2018-06-01,2015-03-12,2,172,24.2
2239,2018-12-18,MilkRecording,2018-06-01,2015-03-12,2,200,31.5
2239,2019-01-15,MilkRecording,2018-06-01,2015-03-12,2,228,29
2239,2019-02-12,MilkRecording,2018-06-01,2015-03-12,2,256,28.7
2239,2019-03-12,MilkRecording,2018-06-01,2015-03-12,2,284,28.3
2245,2020-07-21,MilkRecording,2020-06-27,2015-05-01,4,24,29.4
2245,2020-08-18,MilkRecording,2020-06-27,2015-05-01,4,52,41.5
2245,2020-09-15,MilkRecording,2020-06-27,2015-05-01,4,80,32.5
2245,2020-10-14,MilkRecording,2020-06-27,2015-05-01,4,109,34.4
2245,2020-11-10,MilkRecording,2020-06-27,2015-05-01,4,136,26
2245,2020-12-08,MilkRecording,2020-06-27,2015-05-01,4,164,30.6
2245,2021-01-05,MilkRecording,2020-06-27,2015-05-01,4,192,29.7
2245,2021-02-02,MilkRecording,2020-06-27,2015-05-01,4,220,25.7
2245,2021-03-02,MilkRecording,2020-06-27,2015-05-01,4,248,26.8
2245,2021-03-30,MilkRecording,2020-06-27,2015-05-01,4,276,25.3
2245,2021-04-27,MilkRecording,2020-06-27,2015-05-01,4,304,23.5
2250,2021-06-22,MilkRecording,2021-06-07,2015-05-11,5,15,40.7
2250,2021-07-20,MilkRecording,2021-06-07,2015-05-11,5,43,50.9
2250,2021-08-25,MilkRecording,2021-06-07,2015-05-11,5,79,47.6
2250,2021-09-22,MilkRecording,2021-06-07,2015-05-11,5,107,43.5
2250,2021-10-19,MilkRecording,2021-06-07,2015-05-11,5,134,41.3
2250,2021-11-16,MilkRecording,2021-06-07,2015-05-11,5,162,37.1
2250,2021-12-14,MilkRecording,2021-06-07,2015-05-11,5,190,34.8
2250,2022-01-11,MilkRecording,2021-06-07,2015-05-11,5,218,33.3
2250,2022-02-08,MilkRecording,2021-06-07,2015-05-11,5,246,32.8
2250,2022-03-08,MilkRecording,2021-06-07,2015-05-11,5,274,25.3
2250,2022-04-05,MilkRecording,2021-06-07,2015-05-11,5,302,21.8
2251,2022-07-19,MilkRecording,2022-06-20,2015-05-11,6,29,53.2
2251,2022-07-28,MilkRecording,2022-06-20,2015-05-11,6,38,49.9
2251,2022-08-23,MilkRecording,2022-06-20,2015-05-11,6,64,45.1
2251,2022-09-20,MilkRecording,2022-06-20,2015-05-11,6,92,36.3
2251,2022-10-18,MilkRecording,2022-06-20,2015-05-11,6,120,43.8
2251,2022-10-23,MilkRecording,2022-06-20,2015-05-11,6,125,41.5
2251,2022-11-21,MilkRecording,2022-06-20,2015-05-11,6,154,43.4
2251,2022-12-18,MilkRecording,2022-06-20,2015-05-11,6,181,40.4
2251,2023-01-15,MilkRecording,2022-06-20,2015-05-11,6,209,34.3
2251,2023-02-13,MilkRecording,2022-06-20,2015-05-11,6,238,25.9
2251,2023-03-12,MilkRecording,2022-06-20,2015-05-11,6,265,27.2
2251,2023-04-11,MilkRecording,2022-06-20,2015-05-11,6,295,20.6
2256,2020-03-31,MilkRecording,2020-03-18,2015-05-12,4,13,51.9
2256,2020-04-28,MilkRecording,2020-03-18,2015-05-12,4,41,72
2256,2020-05-26,MilkRecording,2020-03-18,2015-05-12,4,69,60.8
2256,2020-06-23,MilkRecording,2020-03-18,2015-05-12,4,97,54.8
2256,2020-07-21,MilkRecording,2020-03-18,2015-05-12,4,125,54.9
2256,2020-08-18,MilkRecording,2020-03-18,2015-05-12,4,153,45
2256,2020-09-15,MilkRecording,2020-03-18,2015-05-12,4,181,43.8
2256,2020-10-14,MilkRecording,2020-03-18,2015-05-12,4,210,40.2
2256,2020-11-10,MilkRecording,2020-03-18,2015-05-12,4,237,35.5
2256,2020-12-08,MilkRecording,2020-03-18,2015-05-12,4,265,31.3
2256,2021-01-05,MilkRecording,2020-03-18,2015-05-12,4,293,27.1
2258,2018-06-05,MilkRecording,2018-05-24,2015-05-14,2,12,51
2258,2018-07-03,MilkRecording,2018-05-24,2015-05-14,2,40,56.2
2258,2018-07-31,MilkRecording,2018-05-24,2015-05-14,2,68,51.1
2258,2018-08-28,MilkRecording,2018-05-24,2015-05-14,2,96,42.1
2258,2018-09-25,MilkRecording,2018-05-24,2015-05-14,2,124,44.9
2258,2018-10-23,MilkRecording,2018-05-24,2015-05-14,2,152,45.5
2258,2018-11-20,MilkRecording,2018-05-24,2015-05-14,2,180,42.5
2258,2018-12-18,MilkRecording,2018-05-24,2015-05-14,2,208,41.1
2258,2019-01-15,MilkRecording,2018-05-24,2015-05-14,2,236,33.4
2258,2019-02-12,MilkRecording,2018-05-24,2015-05-14,2,264,31.5
2258,2019-03-12,MilkRecording,2018-05-24,2015-05-14,2,292,25.3
2261,2018-07-03,MilkRecording,2018-06-19,2015-06-13,2,14,44.1
2261,2018-07-31,MilkRecording,2018-06-19,2015-06-13,2,42,50.4
2261,2018-08-28,MilkRecording,2018-06-19,2015-06-13,2,70,52.1
2261,2018-09-25,MilkRecording,2018-06-19,2015-06-13,2,98,52
2261,2018-10-23,MilkRecording,2018-06-19,2015-06-13,2,126,47.4
2261,2018-11-20,MilkRecording,2018-06-19,2015-06-13,2,154,44.1
2261,2018-12-18,MilkRecording,2018-06-19,2015-06-13,2,182,42.8
2261,2019-01-15,MilkRecording,2018-06-19,2015-06-13,2,210,38.5
2261,2019-02-12,MilkRecording,2018-06-19,2015-06-13,2,238,40.2
2261,2019-03-12,MilkRecording,2018-06-19,2015-06-13,2,266,38.6
2261,2019-04-09,MilkRecording,2018-06-19,2015-06-13,2,294,38.3
2263,2020-12-08,MilkRecording,2020-12-01,2015-06-13,4,7,37.1
2263,2021-01-05,MilkRecording,2020-12-01,2015-06-13,4,35,57.7
2263,2021-02-02,MilkRecording,2020-12-01,2015-06-13,4,63,53.1
2263,2021-03-02,MilkRecording,2020-12-01,2015-06-13,4,91,49
2263,2021-03-30,MilkRecording,2020-12-01,2015-06-13,4,119,43.4
2263,2021-04-27,MilkRecording,2020-12-01,2015-06-13,4,147,43.6
2263,2021-05-25,MilkRecording,2020-12-01,2015-06-13,4,175,40.9
2263,2021-06-22,MilkRecording,2020-12-01,2015-06-13,4,203,37
2263,2021-07-20,MilkRecording,2020-12-01,2015-06-13,4,231,37.2
2263,2021-08-25,MilkRecording,2020-12-01,2015-06-13,4,267,33.5
2263,2021-09-22,MilkRecording,2020-12-01,2015-06-13,4,295,23.8
2267,2019-10-08,MilkRecording,2019-09-29,2015-06-20,3,9,37.5
2267,2019-11-05,MilkRecording,2019-09-29,2015-06-20,3,37,47.6
2267,2019-12-03,MilkRecording,2019-09-29,2015-06-20,3,65,43
2267,2019-12-31,MilkRecording,2019-09-29,2015-06-20,3,93,40.5
2267,2020-01-28,MilkRecording,2019-09-29,2015-06-20,3,121,44.9
2267,2020-02-26,MilkRecording,2019-09-29,2015-06-20,3,150,37.6
2267,2020-03-31,MilkRecording,2019-09-29,2015-06-20,3,184,39.7
2267,2020-04-28,MilkRecording,2019-09-29,2015-06-20,3,212,37.5
2267,2020-05-26,MilkRecording,2019-09-29,2015-06-20,3,240,38.5
2267,2020-06-23,MilkRecording,2019-09-29,2015-06-20,3,268,36
2267,2020-07-21,MilkRecording,2019-09-29,2015-06-20,3,296,22.5
